n_group1,n_group2,mean_group1,mean_group2,median_group1,median_group2,sd_group1,sd_group2,mean_diff,median_diff,log2FC,pseudo_log2FC_shifted,signed_log2FC_absmean,t_welch,z_welch_approx,p_ttest,u_stat,z_wilcoxon,p_wilcoxon,cohen_d,cliffs_delta,trait,celltype_key,celltype,group_col,group1,group2,direction,q_ttest,q_wilcoxon
43134,178,0.45237360273163907,-0.1910446231813285,0.44401445984840393,-0.31730055809020996,0.6898428459148821,0.6720938803319159,0.6434182259129676,0.7613150179386139,,0.4167065735396404,1.2436007294392681,12.744752768661792,12.744752768661792,7.092504085788207e-27,5716478.0,11.278558488659787,1.6747330783533638e-29,0.9327994411988128,0.48908262362962973,GCST90199719,cancerType_celltype,ESCA_Epi_ESCA,tissue,Tumor,Adjacent,group1_higher,4.833541534464663e-24,2.282661185795635e-26
43134,178,-0.5560273660652116,0.2806654466248086,-0.5949541926383972,0.3156656473875046,0.9876879561989442,0.9328417002682816,-0.8366928126900202,-0.9106198400259018,,-0.3119775121721368,-0.986301883134021,-11.938941901876651,-11.938941901876651,1.5592134951689362e-24,2042915.0,-10.788737201300604,3.8911189022741866e-27,-0.8473095942633658,-0.4678420474893238,GCST90200822,cancerType_celltype,ESCA_Epi_ESCA,tissue,Tumor,Adjacent,group2_higher,5.3130199847881505e-22,2.651797531899858e-24
43134,178,0.9223486868776996,-0.4280610227737618,0.8551805019378662,-0.27082403004169464,1.6412425354577869,1.38214630973892,1.3504097096514613,1.1260045319795609,,0.37306053832279606,1.1074939709896812,12.997554513338642,12.997554513338642,1.238214082808813e-27,5605331.0,10.61089232530502,2.6521259650570296e-26,0.8232865460464847,0.4601299946912236,GCST90200280,cancerType_celltype,ESCA_Epi_ESCA,tissue,Tumor,Adjacent,group1_higher,1.6876857948684123e-24,1.2049492301242438e-23
43134,178,0.6942869186254287,-0.6289025160452623,0.6112334132194519,-0.7615537345409393,1.5658383551539121,1.50999745499882,1.323189434670691,1.3727871477603912,,0.3821697655693792,0.142695365808798,11.665257872557762,11.665257872557762,9.741025896849889e-24,5548220.0,10.267823396270911,9.840271583537184e-25,0.8451567680733901,0.4452531775814381,GCST90200257,cancerType_celltype,ESCA_Epi_ESCA,tissue,Tumor,Adjacent,group1_higher,2.6554036594812796e-21,3.353072542090296e-22
43134,178,1.1260379542110535,-0.5854414328095618,1.040413320064545,-0.5995633006095886,2.330071929967874,1.8516572041743038,1.7114793870206153,1.6399766206741335,,0.32921592183665344,0.9436575158559448,12.291552336426742,12.291552336426742,1.394975089042457e-25,5508458.0,10.028970867751811,1.1369887978373033e-23,0.7350715282999479,0.43489559319455484,GCST90200788,cancerType_celltype,ESCA_Epi_ESCA,tissue,Tumor,Adjacent,group1_higher,6.337836821216229e-23,3.0994314629044884e-21
43134,178,0.15806151309321934,-0.7858424571112552,0.11383691802620885,-0.8104797005653381,1.2458977329902152,1.1457720417157002,0.9439039702044746,0.924316618591547,,0.3612197092962057,-2.3137466995846023,10.964343077211158,10.964343077211158,1.0131674152911588e-21,5478577.0,9.849474051578602,6.890565209036158e-23,0.7578484488183533,0.4271119057778139,GCST90200968,cancerType_celltype,ESCA_Epi_ESCA,tissue,Tumor,Adjacent,group1_higher,1.9727816957740707e-19,1.5653067299860472e-20
43134,178,0.6774846385271763,-0.21009862286907233,0.6272467374801636,-0.29549831151962275,1.2232547119400348,1.047994229549212,0.8875832613962487,0.9227450489997864,,0.32159472416044693,1.6891167918983006,11.26789416601152,11.26789416601152,1.3346266430884399e-22,5431280.0,9.56535836219256,1.1181667521638524e-21,0.7259862776666762,0.41479153284017456,GCST90199783,cancerType_celltype,ESCA_Epi_ESCA,tissue,Tumor,Adjacent,group1_higher,3.0318268575492395e-20,2.1772304045704728e-19
43134,178,-1.0366710144884175,0.2546378784535683,-1.1115533113479614,0.12054144218564025,1.472428271944318,1.8293696623656113,-1.2913088929419858,-1.2320947535336018,,-0.2991664409871576,-2.02543490908154,-9.40500263131008,-9.40500263131008,2.6222099330897623e-17,2288584.0,-9.312989959492887,1.2428692978423717e-20,-0.8760201924121334,-0.403847847028049,GCST90200855,cancerType_celltype,ESCA_Epi_ESCA,tissue,Tumor,Adjacent,group2_higher,4.467590173501682e-15,2.117538566198941e-18
43134,178,-0.9581018505501526,0.3661487099316934,-1.0255415439605713,0.18224471807479853,1.7145865964901241,2.0255945493886647,-1.324250560481846,-1.2077862620353699,,-0.290610461391456,-1.3877468819706797,-8.709366065309748,-8.709366065309748,2.0505754476416095e-15,2385030.0,-8.733633514506394,2.4662584968582667e-18,-0.7717202229781914,-0.3787246745574153,GCST90200823,cancerType_celltype,ESCA_Epi_ESCA,tissue,Tumor,Adjacent,group2_higher,1.952080412013707e-13,3.735011479130908e-16
43134,178,-0.410074673333721,0.825919646382583,-0.5326421558856964,0.812059223651886,1.7925034350316325,1.8467983088697162,-1.235994319716304,-1.3447013795375824,,-0.3027327267666679,1.0101130135326026,-8.911780135179,-8.911780135179,5.772537554318633e-16,2388786.0,-8.711071015207622,3.0102497546100295e-18,-0.6894486250059717,-0.37774627591154397,GCST90199819,cancerType_celltype,ESCA_Epi_ESCA,tissue,Tumor,Adjacent,group2_higher,7.152698805942088e-14,4.10297041553347e-16
